Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
674,2014-03-29,Karnataka,Davangere,"Mothi Talkies P.B. Road, Devengere",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,11.0,182.0,
673,2014-03-29,Karnataka,Davangere,"KSPCB Office Premises, Devengere",Karnataka State Pollution Control Board,Industrial Area,4.0,7.0,55.0,
598,2014-03-30,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,5.0,18.0,46.0,
431,2014-03-31,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,21.0,114.0,
675,2014-04-01,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,6.0,9.0,69.0,
460,2014-04-01,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2.0,11.0,56.0,
432,2014-04-02,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,4.0,18.0,111.0,
457,2014-04-02,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16.0,29.0,179.0,
458,2014-04-02,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,19.0,25.0,
676,2014-04-02,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11.0,22.0,48.0,
683,2014-04-02,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,11.0,63.0,
